# q (inverse Angstrom) 1s2 2s2 2p6 3s2 total
9.177185929648238982e+00	1.844617169074570295e+00	2.856133497565858659e-01	1.168742345975285257e+00	4.066481952733113150e-03	3.303039346759174766e+00
9.302763819095476450e+00	1.840668907983496805e+00	2.703981108360285490e-01	1.127082322939399806e+00	3.313055290132451130e-03	3.241462397049057476e+00
9.428341708542712141e+00	1.836680639104465884e+00	2.557197006790897786e-01	1.086712516252753780e+00	3.579615793135764931e-03	3.182692471829445147e+00
9.553919597989947832e+00	1.832652847825775533e+00	2.415690424021781357e-01	1.047605723218260731e+00	4.643799964760018939e-03	3.126471413410974343e+00
9.679497487437183523e+00	1.828586021965358910e+00	2.279365934449925912e-01	1.009734032676514071e+00	6.186747997822905284e-03	3.072443396084687972e+00
9.805075376884420990e+00	1.824480651645599805e+00	2.148123915598380007e-01	9.730689187356972303e-01	7.851712190964700924e-03	3.020213674132099957e+00
9.930653266331656681e+00	1.820337229168590865e+00	2.021860995207270806e-01	9.375813333713461928e-01	9.307811587210168547e-03	2.969412473647874418e+00
1.005623115577889237e+01	1.816156248891882541e+00	1.900470485232645390e-01	9.032417979007992814e-01	1.030588383968755219e-02	2.919750979155633530e+00
1.018180904522612984e+01	1.811938207104777820e+00	1.783842802466136801e-01	8.700204932448999395e-01	1.071560020543088979e-02	2.871058580801722382e+00
1.030738693467336553e+01	1.807683601905216264e+00	1.671865875490557429e-01	8.378873488042485329e-01	1.053773247297565448e-02	2.823295270731496220e+00
1.043296482412060122e+01	1.803392933077297755e+00	1.564425537689728696e-01	8.068121297012799120e-01	9.891264390664749120e-03	2.776538880938215215e+00
1.055854271356783691e+01	1.799066701969493698e+00	1.461405906036802593e-01	7.767645220744630041e-01	8.980318659012756846e-03	2.730952133306649987e+00
1.068412060301507438e+01	1.794705411373588744e+00	1.362689745395136987e-01	7.477142160584675512e-01	8.049372587081361774e-03	2.686737974558651043e+00
1.080969849246231007e+01	1.790309565404401670e+00	1.268158818080877825e-01	7.196309860454711549e-01	7.336389701735296191e-03	2.644092822959696054e+00
1.093527638190954576e+01	1.785879669380324719e+00	1.177694218457197850e-01	6.924847677986889494e-01	7.032443938528728893e-03	2.603166302963261902e+00
1.106085427135678145e+01	1.781416229704729792e+00	1.091176692357424954e-01	6.662457319802245204e-01	7.253817037003490627e-03	2.564033447957700051e+00
1.118643216080401892e+01	1.776919753748277708e+00	1.008486941167892753e-01	6.408843536615689285e-01	8.029285768719484490e-03	2.526682087295355039e+00
1.131201005025125461e+01	1.772390749732173365e+00	9.295059104413683215e-02	6.163714774063137058e-01	9.302204720596052995e-03	2.491015022903219744e+00
1.143758793969849030e+01	1.767829726612408781e+00	8.541150629576840791e-02	5.926783775502826312e-01	1.094461918617781540e-02	2.456864229644637465e+00
1.156316582914572599e+01	1.763237193965027538e+00	7.821966361991809780e-02	5.697768133534322210e-01	1.277929509344761377e-02	2.424012966031825478e+00
1.168874371859296346e+01	1.758613661872451495e+00	7.136338842635826796e-02	5.476390787591441933e-01	1.460522899054801822e-02	2.392221358048501667e+00
1.181432160804019915e+01	1.753959640810905940e+00	6.483113042949864568e-02	5.262380465684147746e-01	1.622269087534722320e-02	2.361251508684166556e+00
1.193989949748743484e+01	1.749275641538974968e+00	5.861148475732707447e-02	5.055472069169208993e-01	1.745483364126058923e-02	2.330889166854483996e+00
1.206547738693467231e+01	1.744562174987322578e+00	5.269321154620771469e-02	4.855407000298663234e-01	1.816403973129167640e-02	2.300960126294688379e+00
1.219105527638190800e+01	1.739819752149617260e+00	4.706525404739494989e-02	4.661933433203969690e-01	1.826220288342900178e-02	2.271340552400838320e+00
1.231663316582914369e+01	1.735048883974679601e+00	4.171675527667555866e-02	4.474806529896237506e-01	1.771491617430444657e-02	2.241961208415283568e+00
1.244221105527637938e+01	1.730250081259897543e+00	3.663707324367428131e-02	4.293788603771947487e-01	1.654004175934392293e-02	2.212806056640110430e+00
1.256778894472361685e+01	1.725423854545926616e+00	3.181579480188431036e-02	4.118649233980556934e-01	1.480145277333368148e-02	2.183906025519200433e+00
1.269336683417085254e+01	1.720570714012708446e+00	2.724274816431715082e-02	3.949165334808878436e-01	1.259897612680130341e-02	2.155328971784714831e+00
1.281894472361808823e+01	1.715691169376838854e+00	2.290801413267232536e-02	3.785121184939894690e-01	1.005580378423761440e-02	2.127167105787738599e+00
1.294452261306532392e+01	1.710785729790297083e+00	1.880193609003681307e-02	3.626308422027189615e-01	7.304877101107687745e-03	2.099523385184160595e+00
1.307010050251256139e+01	1.705854903740579909e+00	1.491512880826686982e-02	3.472526008468590497e-01	4.475898971795516310e-03	2.072498532367501145e+00
1.319567839195979708e+01	1.700899198952245728e+00	1.123848612135773181e-02	3.323580174546298949e-01	1.684567859272285799e-03	2.046180270387505384e+00
1.332125628140703277e+01	1.695919122289902603e+00	7.763187515263713159e-03	3.179284345212380902e-01	-9.747337394417687545e-04	2.020636010586962517e+00
1.344683417085426846e+01	1.690915179662658030e+00	4.480703682832118048e-03	3.039459056729266195e-01	-3.432212980354714532e-03	1.995909576038061850e+00
1.357241206030150593e+01	1.685887875930047297e+00	1.382801089811864885e-03	2.903931869121512688e-01	-5.642112470117565011e-03	1.972021751461892736e+00
1.369798994974874162e+01	1.680837714809462646e+00	-1.538454405601712887e-03	2.772537279960134993e-01	-7.579240660114956729e-03	1.948973747739759510e+00
1.382356783919597731e+01	1.675765198785100996e+00	-4.290694841404562622e-03	2.645116644391989902e-01	-9.233880858124597288e-03	1.926752287524770901e+00
1.394914572864321300e+01	1.670670829018443104e+00	-6.881248315036178100e-03	2.521518105557825629e-01	-1.060632127690380733e-02	1.905335069982285523e+00
1.407472361809045047e+01	1.665555105260282387e+00	-9.317137992745980549e-03	2.401596538632825295e-01	-1.170183877815844133e-02	1.884695782352660665e+00
1.420030150753768616e+01	1.660418525764318254e+00	-1.160508194181711014e-02	2.285213510696792183e-01	-1.252644000986380228e-02	1.864808354882316666e+00
1.432587939698492185e+01	1.655261587202322859e+00	-1.375149376760753661e-02	2.172237257526176135e-01	-1.308330025919705528e-02	1.845650518928136030e+00
1.445145728643215932e+01	1.650084784580899022e+00	-1.576248404235081751e-02	2.062542677229650123e-01	-1.336981627354563197e-02	1.827206751987967559e+00
1.457703517587939501e+01	1.644888611159834202e+00	-1.764386251720959781e-02	1.956011339457957576e-01	-1.337546323564521057e-02	1.809470419352775084e+00
1.470261306532663070e+01	1.639673558372064743e+00	-1.940114111299778149e-02	1.852531507745176775e-01	-1.308098210385767908e-02	1.792444585929726886e+00
1.482819095477386639e+01	1.634440115745258826e+00	-2.103953768809213934e-02	1.751998171420948713e-01	-1.245953372372011342e-02	1.776140861475541399e+00
1.495376884422110386e+01	1.629188770825021226e+00	-2.256398058419676819e-02	1.654313082509893951e-01	-1.148018105677022643e-02	1.760575917435043714e+00
1.507934673366833955e+01	1.623920009099733885e+00	-2.397911395165434889e-02	1.559384792143121146e-01	-1.011347322576068748e-02	1.745765901136631104e+00
1.520492462311557524e+01	1.618634313927030721e+00	-2.528930385582434104e-02	1.467128680281959974e-01	-8.338269640340468733e-03	1.731719608459061810e+00
1.533050251256281094e+01	1.613332166461917350e+00	-2.649864516460381791e-02	1.377466972027191483e-01	-6.148560727292489217e-03	1.718431657772740317e+00
1.545608040201004840e+01	1.608014045586533269e+00	-2.761096921442055332e-02	1.290328733484489565e-01	-3.559082075347955176e-03	1.705876867645213624e+00
1.558165829145728409e+01	1.602680427841566946e+00	-2.862985224800353515e-02	1.205649840098738379e-01	-6.089345093412687005e-04	1.694006625094096163e+00
1.570723618090451978e+01	1.597331787359317135e+00	-2.955862461198989488e-02	1.123372910569634953e-01	2.637003519370674683e-03	1.682747457323661378e+00
1.583281407035175548e+01	1.591968595798407993e+00	-3.040038069605750445e-02	1.043447199924096569e-01	6.088611420483798671e-03	1.672001546515244019e+00
1.595839195979899294e+01	1.586591322280152427e+00	-3.115798958793041668e-02	9.658284460436801500e-02	9.632545376131586984e-03	1.661648722672721679e+00
1.608396984924623041e+01	1.581200433326569010e+00	-3.183410641046305334e-02	8.904786649155828349e-02	1.313535327234865296e-02	1.651549546680012970e+00
1.620954773869346610e+01	1.575796392800042467e+00	-3.243118429828122790e-02	8.173658910718720194e-02	1.644753667816675063e-02	1.641549334287115247e+00
1.633512562814070179e+01	1.570379661844633734e+00	-3.295148696239207087e-02	7.464638610726603840e-02	1.940863898454801492e-02	1.631483199974055553e+00
1.646070351758793748e+01	1.564950698829028042e+00	-3.339710178201622803e-02	6.777516394359502094e-02	2.185352417248738813e-02	1.621182285163094150e+00
1.658628140703517673e+01	1.559509959291121683e+00	-3.376995335393128544e-02	6.112131880725602678e-02	2.361991559199096841e-02	1.610481240336437470e+00
1.671185929648241242e+01	1.554057895884241258e+00	-3.407181742110891587e-02	5.468368819960123250e-02	2.455704652114172257e-02	1.599226813183875162e+00
1.683743718592964811e+01	1.548594958324986282e+00	-3.430433509465342923e-02	4.846149757862923402e-02	2.453504380243323388e-02	1.587287164611395296e+00
1.696301507537688380e+01	1.543121593342694498e+00	-3.446902727626637020e-02	4.245430269324815958e-02	2.345452275285395127e-02	1.574561391512530273e+00
1.708859296482411949e+01	1.537638244630514128e+00	-3.456730918289346172e-02	3.666192837011868211e-02	2.125585803454604905e-02	1.560988721852285321e+00
1.721417085427135518e+01	1.532145352798082616e+00	-3.460050487106842987e-02	3.108440465162143687e-02	1.792767878911590354e-02	1.546556931367751409e+00
1.733974874371859087e+01	1.526643355325798312e+00	-3.456986165590891086e-02	2.572190129353583293e-02	1.351422859349266439e-02	1.531309623556917909e+00
1.746532663316582656e+01	1.521132686520676014e+00	-3.447656431886331196e-02	2.057466171245118242e-02	8.121230660672719773e-03	1.515352014574936623e+00
1.759090452261306581e+01	1.515613777473775903e+00	-3.432174899922830341e-02	1.564293752189116135e-02	1.919742424440432343e-03	1.498854708420879200e+00
1.771648241206030150e+01	1.510087056019198126e+00	-3.410651666716394553e-02	1.092692480989374514e-02	-4.852818262241519361e-03	1.482054645899686385e+00
1.784206030150753719e+01	1.504552946694624582e+00	-3.383194608039979262e-02	6.426703287885829514e-03	-1.189564464653129414e-02	1.465252059255579331e+00
1.796763819095477288e+01	1.499011870703403693e+00	-3.349910613295715989e-02	2.142179381110992722e-03	-1.885291753916402968e-02	1.448802026412393307e+00
1.809321608040200857e+01	1.493464245878157515e+00	-3.310906751187508296e-02	-1.926965763986420235e-03	-2.532892969039129971e-02	1.433099282911904693e+00
1.821879396984924426e+01	1.487910486645904751e+00	-3.266291358693011043e-02	-5.781322507234391839e-03	-3.091077747805452344e-02	1.418555473073685791e+00
1.834437185929647995e+01	1.482351003994680783e+00	-3.216175046847011970e-02	-9.421792484231082329e-03	-3.519839043056851441e-02	1.405569070611411009e+00
1.846994974874371920e+01	1.476786205441641409e+00	-3.160671617946903683e-02	-1.284962140300258820e-02	-3.784017110555717295e-02	1.394489696753612673e+00
1.859552763819095489e+01	1.471216495002637403e+00	-3.099898889948356911e-02	-1.606642454705024120e-02	-3.857081616041991429e-02	1.385580265395683686e+00
1.872110552763819058e+01	1.465642273163240361e+00	-3.033979425005790126e-02	-1.907420486697456591e-02	-3.724638370474982890e-02	1.378981890341458127e+00
1.884668341708542627e+01	1.460063936851210054e+00	-2.963041160297468987e-02	-2.187536374694562524e-02	-3.387084288582553615e-02	1.374687318615464449e+00
1.897226130653266196e+01	1.454481879410378431e+00	-2.887217940430869198e-02	-2.447270472973246333e-02	-2.860861810810651218e-02	1.372528377168230840e+00
1.909783919597989765e+01	1.448896490575940943e+00	-2.806649951821674899e-02	-2.686943066717345854e-02	-2.177923393636390509e-02	1.372181326454186889e+00
1.922341708542713334e+01	1.443308156451135194e+00	-2.721484060455562487e-02	-2.906913492493683887e-02	-1.383293250942830774e-02	1.373191248412214405e+00
1.934899497487436903e+01	1.437717259485287613e+00	-2.631874055353471478e-02	-3.107578740506324391e-02	-5.309533188074461348e-03	1.375013198338615128e+00
1.947457286432160828e+01	1.432124178453212604e+00	-2.537980800851387039e-02	-3.289371625224402768e-02	3.213987329774862980e-03	1.377064641522229627e+00
1.960015075376884397e+01	1.426529288435944842e+00	-2.439972301461795778e-02	-3.452758617655734413e-02	1.117954969100591958e-02	1.378781528935775436e+00
1.972572864321607966e+01	1.420932960802786749e+00	-2.338023683598492927e-02	-3.598237435457171673e-02	1.809947982462442595e-02	1.379669829436854345e+00
1.985130653266331535e+01	1.415335563194649149e+00	-2.232317098816577125e-02	-3.726334486201959145e-02	2.359649239357149847e-02	1.379345539738035198e+00
1.997688442211055104e+01	1.409737459508671353e+00	-2.123041553447703109e-02	-3.837602254601182872e-02	2.742772105567250693e-02	1.377558742483854903e+00
2.010246231155778673e+01	1.404139009884096012e+00	-2.010392669605071472e-02	-3.932616716590466716e-02	2.949152176398034744e-02	1.374200437786120998e+00
2.022804020100502242e+01	1.398540570689381868e+00	-1.894572382504818714e-02	-4.011974852373178385e-02	2.981872443419979202e-02	1.369293822774801939e+00
2.035361809045226167e+01	1.392942494510530871e+00	-1.775788578916339538e-02	-4.076292317302856322e-02	2.855212477784684066e-02	1.362973810326185697e+00
2.047919597989949736e+01	1.387345130140617888e+00	-1.654254681333144558e-02	-4.126201314525185238e-02	2.591899705152571343e-02	1.355459567233560314e+00
2.060477386934673305e+01	1.381748822570488811e+00	-1.530189182169601481e-02	-4.162348697277338389e-02	2.220131493203165302e-02	1.347024758708051051e+00
2.073035175879396874e+01	1.376153912980620397e+00	-1.403815131959768210e-02	-4.185394312373334758e-02	1.770748013792403097e-02	1.337969298675213414e+00
2.085592964824120443e+01	1.370560738734111883e+00	-1.275359585187138024e-02	-4.196009580401615507e-02	1.274807030618041979e-02	1.328595117384404833e+00
2.098150753768844012e+01	1.364969633370791691e+00	-1.145053007030510245e-02	-4.194876293189640087e-02	7.616802686734809417e-03	1.319187143055324807e+00
2.110708542713567581e+01	1.359380926602415940e+00	-1.013128643993909013e-02	-4.182685595751887281e-02	2.576840600201452287e-03	1.309999624805159524e+00
2.123266331658291151e+01	1.353794944308939208e+00	-8.798218611172886616e-03	-4.160137108739918321e-02	-2.148117270446496963e-03	1.301247237339920648e+00
2.135824120603015075e+01	1.348212008535835116e+00	-7.453694482557500327e-03	-4.127938138750313762e-02	-6.378819962764564235e-03	1.293100112703009952e+00
2.148381909547738644e+01	1.342632437492447428e+00	-6.100088977831226618e-03	-4.086802917994958317e-02	-9.982366050938232260e-03	1.285681953283728474e+00
2.160939698492462213e+01	1.337056545551345232e+00	-4.739776560287982908e-03	-4.037451811937826929e-02	-1.287169544097035816e-02	1.279070555430708689e+00
2.173497487437185782e+01	1.331484643248668442e+00	-3.375123508017696325e-03	-3.980610433570683920e-02	-1.500314048700899551e-02	1.273300274917934960e+00
2.186055276381909351e+01	1.325917037285433642e+00	-2.008479974931235215e-03	-3.917008605927727732e-02	-1.637237687820090187e-02	1.268366094373024389e+00
2.198613065326632920e+01	1.320354030529786726e+00	-6.421718647472725696e-04	-3.847379120003886765e-02	-1.700909502719442565e-02	1.264228972437806187e+00
2.211170854271356490e+01	1.314795922020174590e+00	7.215074517877364830e-04	-3.772456243130384995e-02	-1.697077439152021652e-02	1.260822092649138249e+00
2.223728643216080414e+01	1.309243006969416534e+00	2.080305542367784973e-03	-3.692973942677767185e-02	-1.633601746795469364e-02	1.258057555617051904e+00
2.236286432160803983e+01	1.303695576769656528e+00	3.432019402822399264e-03	-3.609663801250841825e-02	-1.519791457378874035e-02	1.255833043586181530e+00
2.248844221105527552e+01	1.298153918998169676e+00	4.774503987775416403e-03	-3.523252611829619241e-02	-1.365782594614680864e-02	1.254038070921501991e+00
2.261402010050251121e+01	1.292618317424005125e+00	6.105680733984489121e-03	-3.434459654092440056e-02	-1.181980036322140444e-02	1.252559601253843802e+00
2.273959798994974690e+01	1.287089052015443880e+00	7.423546023018933598e-03	-3.343993665947276456e-02	-9.785666382871382324e-03	1.251286994996118507e+00
2.286517587939698259e+01	1.281566398948248642e+00	8.726179525056531813e-03	-3.252549536623679238e-02	-7.650719904106957972e-03	1.250116363202961489e+00
2.299075376884421829e+01	1.276050630614686598e+00	1.001175236107071549e-02	-3.160804759123161251e-02	-5.499950244693070471e-03	1.248954385139832590e+00
2.311633165829145398e+01	1.270542015633299826e+00	1.127853501673863230e-02	-3.069415690019340268e-02	-3.404891290608644087e-03	1.247721502459236298e+00
2.324190954773869322e+01	1.265040818859408667e+00	1.252490493820436132e-02	-2.979013673237831256e-02	-1.421374880740133373e-03	1.246354212184494603e+00
2.336748743718592891e+01	1.259547301396322094e+00	1.374935373753228759e-02	-2.890201091298017985e-02	4.114229644401147848e-04	1.244806067185314280e+00
2.349306532663316460e+01	1.254061720607235975e+00	1.495049393442004874e-02	-2.803547412404859551e-02	2.070321316079025767e-03	1.243047061733686620e+00
2.361864321608040029e+01	1.248584330127799458e+00	1.612706516060220113e-02	-2.719585304655922423e-02	3.545812062284912653e-03	1.241061354304127340e+00
2.374422110552763598e+01	1.243115379879327298e+00	1.727793975444506802e-02	-2.638806889461639896e-02	4.838422074146569302e-03	1.238843672813302765e+00
2.386979899497487168e+01	1.237655116082640783e+00	1.840212767553466716e-02	-2.561660205121682118e-02	5.954450765220188450e-03	1.236395092472178936e+00
