# q (inverse Angstrom) 1s2 2s2 2p6 3s2 3p6 total
2.073035175879396874e+01	1.683242807100622684e+00	1.109802646516550029e-02	4.770001795071800998e-01	2.381845485211714179e-03	1.284979120585510656e-02	2.186572649764035425e+00
2.085592964824120443e+01	1.679925887261310757e+00	8.390489389698071662e-03	4.640469501165872535e-01	8.967845722088999168e-04	7.480339407723907499e-03	2.160740450747528740e+00
2.098150753768844012e+01	1.676599388666036861e+00	5.795801638692555172e-03	4.513809682087119857e-01	-3.907541693083472828e-04	3.223981600744113638e-03	2.136609385944877371e+00
2.110708542713567581e+01	1.673263454565408148e+00	3.311818656412786332e-03	4.389980170653206559e-01	-1.472333262680944202e-03	1.617652028064442394e-04	2.114262722227266522e+00
2.123266331658291151e+01	1.669918227961330048e+00	9.364039903483444959e-04	4.268938816060701691e-01	-2.344585195852873141e-03	-1.664015849136997720e-03	2.093739912512758483e+00
2.135824120603015075e+01	1.666563851596092549e+00	-1.332570265016800974e-03	4.150643489555617127e-01	-3.009291320784480885e-03	-2.252421143947386673e-03	2.075033917821905938e+00
2.148381909547738644e+01	1.663200467941575056e+00	-3.497223032305843589e-03	4.035052090385136125e-01	-3.473286723895297780e-03	-1.644711742790129624e-03	2.058090455481097258e+00
2.160939698492462213e+01	1.659828219188570486e+00	-5.559663821328760490e-03	3.922122552077777491e-01	-3.748192234397578620e-03	7.668653495392138816e-05	2.042809304875575549e+00
2.173497487437185782e+01	1.656447247236230824e+00	-7.521992303411740959e-03	3.811812849093928479e-01	-3.849982004849999799e-03	2.791129141989009358e-03	2.029047686979350562e+00
2.186055276381909351e+01	1.653057693681630802e+00	-9.386297888413058441e-03	3.704081003883246681e-01	-3.798402147960072781e-03	6.344514732295579960e-03	2.016625608765877598e+00
2.198613065326632920e+01	1.649659699809457036e+00	-1.115465930302716839e-02	3.598885094380191441e-01	-3.616262366130822137e-03	1.055565115898174713e-02	2.005332938737300008e+00
2.211170854271356490e+01	1.646253406581814627e+00	-1.282914416915067156e-02	3.496183261963294320e-01	-3.328628009869984746e-03	1.522390572460614010e-02	1.994937866323729825e+00
2.223728643216080414e+01	1.642838954628158987e+00	-1.441180858124759857e-02	3.395933719898627245e-01	-2.961944241389875745e-03	2.013773268161833316e-02	1.985196306477002404e+00
2.236286432160803983e+01	1.639416484235352245e+00	-1.590469668182079716e-02	3.298094762282430259e-01	-2.543126725234175385e-03	2.508361318905512338e-02	1.975861750245595294e+00
2.248844221105527552e+01	1.635986135337836656e+00	-1.730984023426311580e-02	3.202624773492638299e-01	-2.098654371764262748e-03	2.985492016065564858e-02	1.966695038241728977e+00
2.261402010050251121e+01	1.632548047507939026e+00	-1.862925819252335066e-02	3.109482238153838951e-01	-1.653699073940364476e-03	3.426023456644968629e-02	1.957473548623308801e+00
2.273959798994974690e+01	1.629102359946295042e+00	-1.986495626718646351e-02	3.018625751615103825e-01	-1.231325156910279169e-03	3.813068867902642128e-02	1.947999342362735087e+00
2.286517587939698259e+01	1.625649211472398825e+00	-2.101892648772249114e-02	2.930014030935179647e-01	-8.517875539638305451e-04	4.132598978575873633e-02	1.938105890309989254e+00
2.299075376884421829e+01	1.622188740515277505e+00	-2.209314676081387471e-02	2.843605926364692338e-01	-5.319527661149868036e-04	4.373887659169517494e-02	1.927663110216513154e+00
2.311633165829145398e+01	1.618721085104291690e+00	-2.308958042481941073e-02	2.759360433310394378e-01	-2.848607563164970674e-04	4.529786997914299340e-02	1.916580557233338311e+00
2.324190954773869322e+01	1.615246382860059393e+00	-2.401017580057637421e-02	2.677236704761987718e-01	-1.194394164670769089e-04	4.596828985663807543e-02	1.904808727975852767e+00
2.336748743718592891e+01	1.611764770985506967e+00	-2.485686573888006359e-02	2.597194064157796189e-01	-4.037648754140842999e-05	4.575161144946437997e-02	1.892338546624329432e+00
2.349306532663316460e+01	1.608276386257045276e+00	-2.563156716511205691e-02	2.519192018661469135e-01	-4.814716556251090381e-05	4.468332044581671547e-02	1.879199194238334369e+00
2.361864321608040029e+01	1.604781365015869765e+00	-2.633618062161131868e-02	2.443190272818123454e-01	-1.391894151947866852e-04	4.282949229208161263e-02	1.865454514552957521e+00
2.374422110552763598e+01	1.601279843159391092e+00	-2.697258980849978963e-02	2.369148742554638698e-01	-3.062135176150324370e-04	4.028236459386190516e-02	1.851198278682602005e+00
2.386979899497487168e+01	1.597771956132787885e+00	-2.754266112378375361e-02	2.297027569485531051e-01	-5.386278183961590738e-04	3.715519332992708174e-02	1.836548617469088152e+00
2.399537688442210737e+01	1.594257838920684733e+00	-2.804824320365204710e-02	2.226787135482714841e-01	-8.230591641419023356e-04	3.357668555954218537e-02	1.821641935660704537e+00
2.412095477386934661e+01	1.590737626038960961e+00	-2.849116646398355129e-02	2.158388077464616361e-01	-1.143944202235597880e-03	2.968528683892200648e-02	1.806626609958125407e+00
2.424653266331658230e+01	1.587211451526681305e+00	-2.887324264416226208e-02	2.091791302357604299e-01	-1.484166576792040433e-03	2.562357457479826767e-02	1.791656747116285864e+00
2.437211055276381799e+01	1.583679448938154044e+00	-2.919626435436860692e-02	2.026958002180345164e-01	-1.825715034829356737e-03	2.153297298847181226e-02	1.776886242755462586e+00
2.449768844221105368e+01	1.580141751335115918e+00	-2.946200462758203492e-02	1.963849669199838055e-01	-2.150338457612760087e-03	1.754896485340227963e-02	1.762463340023307179e+00
2.462326633165828937e+01	1.576598491279041614e+00	-2.967221647758546896e-02	1.902428111106074238e-01	-2.440175711372243386e-03	1.379693274724966973e-02	1.748525842947940667e+00
2.474884422110552507e+01	1.573049800823580480e+00	-2.982863246430408205e-02	1.842655466151028598e-01	-2.678340800651617028e-03	1.038872062504257038e-02	1.735197094798770268e+00
2.487442211055276076e+01	1.569495811507117589e+00	-2.993296426784849973e-02	1.784494218196487625e-01	-2.849446923407519122e-03	7.419966859429243979e-03	1.722582788994939662e+00
2.500000000000000000e+01	1.565936654345462031e+00	-2.998690227265574451e-02	1.727907211614594374e-01	-2.940056483494702961e-03	4.968223768032305199e-03	1.710768640518803396e+00
